date,pred_1,se_1,pred_2,se_2,pred_3,se_3,pred_4,se_4,pred_5,se_5,pred_6,se_6,pred_7,se_7,log_value,beta
2/16/2007,-0.066190007,0.316934104,0.155217789,0.388269996,0.02255141,0.495837772,0.190691601,0.228907592,0.523415611,0.901788181,0.399935707,0.496342997,0.164566097,0.573836029,0,0.76171875
2/17/2007,0.261874501,0.836859733,0.266367052,0.812970214,0.295970638,6.514454427,0.285173163,0.826073174,8.187052479,9.131956765,0.297535813,0.821099157,0.302914401,0.762165418,5,7.11E-15
2/18/2007,0.637451395,4.456743256,0.291649667,0.694529841,0.245317493,0.794339249,-7.238396485,15.17292898,0.238790494,0.672973228,0.193024475,0.658781755,-5.410145418,7.892364063,0,0.75390625
2/19/2007,-1.983673293,2.890486076,0.554899137,1.286422643,0.964426367,1.975598454,0.036635337,1.320212293,1.313048965,2.874798276,1.083771489,1.42664925,0.553547254,2.958495958,0,0.886230469
2/20/2007,0.670022774,1.823682699,1.056705675,1.896342591,0.623092032,0.729765921,0.85773568,1.62226475,1.905405981,3.375240987,0.444380748,0.838200625,0.294739316,1.209600199,0,0.492675781
2/21/2007,0.825153374,1.419437915,0.522613204,0.941882514,0.803859491,1.267947747,0.522125002,1.783436663,0.807936132,1.175100848,0.302396196,0.922240597,2.051836204,2.480630276,0,0.713378906
2/22/2007,0.302191051,0.779244757,0.2903451,0.851795179,0.296357278,0.849872065,-8.546830824,9.967020969,0.312164343,0.812902229,0.313153515,0.834227716,0.295385267,4.855081696,1.65,0.561523438
2/23/2007,-1.292723023,3.700614271,0.211789576,4.405933404,0.257377691,0.631082312,0.262234664,4.916440274,6.46902347,8.138314325,0.237475072,0.648544053,0.296985275,0.746167906,0,0.697265625
2/24/2007,0.292444051,0.674606972,0.333922472,1.071237954,0.490475413,0.877013268,0.191416191,0.475718951,0.3412217,0.807977703,0.512594222,0.740824537,0.323894553,0.67051976,0,0.726806641
2/25/2007,0.109978011,2.436496016,0.319856221,0.698137199,0.28129488,0.695954388,0.288806884,0.748390631,0.882363045,5.480267705,0.247709722,0.655626316,0.303920225,0.695218609,0,0.6640625
2/26/2007,-0.548339894,5.430175592,0.27984452,0.691561073,0.306753598,0.651257271,0.86184051,2.752928707,0.215898954,0.972401965,0.286284866,0.617751275,0.306786642,0.692300154,2.8,0.26953125
2/27/2007,0.378445902,0.774556379,-1.687142243,8.421024317,3.123989632,7.061736541,0.353691073,0.736946046,0.338378747,0.769111944,0.313027019,0.806808597,0.352485057,0.798047314,0,0.919433594
2/28/2007,5.706093156,5.685239232,0.293312888,1.346249551,6.134983201,6.533187191,-3.030803862,6.94083054,3.457450993,6.719851643,-2.681016187,6.97217403,3.742510166,2.987624336,1.9,0.049560547
3/1/2007,0.485318297,1.150957332,0.722820227,1.427919123,0.422103253,0.728167387,0.674429703,1.085685713,0.820254849,1.115730173,0.248166219,0.737043718,0.292331072,0.902399639,0,0.315551758
3/2/2007,0.249656062,0.724765686,0.261606133,2.833012715,0.347959133,0.835056994,0.260520036,0.743861979,0.261059785,0.812323973,0.325670253,5.680406287,0.35670035,0.782953329,0,0.673828125
3/3/2007,7.126383646,5.009836526,8.519874385,9.291864965,9.583125171,9.397906981,-7.250670784,8.7798173,0.324030865,0.742172336,0.224156302,0.628935809,0.314068961,0.738584747,0,0.73046875
3/4/2007,0.273507153,0.731328684,2.371908217,6.971125228,0.248120843,0.714166435,0.25878965,0.7391902,0.246984532,0.700163529,0.237729778,0.684926517,0.276395794,0.765003023,0,0.154907227
3/5/2007,0.322508969,0.773173327,0.31963319,0.715914668,0.277518207,0.717366555,0.319366652,0.784140343,0.450828878,3.17057036,-3.777932916,4.215029334,2.673321976,2.086084658,1.2,0.205078125
3/6/2007,0.290471688,0.817778928,0.284778034,0.868408479,0.253746312,0.798753377,0.289107528,0.811503035,0.269643155,6.349641411,0.232884814,0.717271862,0.273577965,5.679943098,1.29,0.2109375
3/7/2007,0.316447818,0.758621076,2.436281513,1.620571684,2.555841613,2.069458145,0.288208475,0.733665759,0.36589009,0.724166625,5.299497367,5.722328929,0.299481645,0.700509007,1.02,0.372070313
3/8/2007,0.024612818,0.103991935,0.128884365,0.42368768,0.412643673,0.821117362,0.209267299,0.434889602,0.46467228,0.749394488,0.56476507,0.754811986,0.266734297,0.510264977,0,0.67578125
3/9/2007,0.18739557,0.97230102,0.237549956,0.609079951,0.258943387,0.948942989,0.366063483,0.573474668,0.659696962,1.216353516,0.62806307,0.90924406,0.309897719,0.607392083,0,0.8125
3/10/2007,0.312911598,0.696066114,0.30680061,0.738201009,0.299059615,0.704450324,6.951588436,8.055660591,0.259630328,0.782573545,0.257433115,0.75870225,0.263945685,0.766007855,0,0.84765625
3/11/2007,0.366326266,0.772287625,2.120174778,4.939331033,0.363084148,0.756455432,0.35786741,0.794342189,0.378001364,0.767615617,0.363373689,0.700341112,0.369085402,0.77588192,2.28,0.004699707
3/12/2007,0.283735527,0.868764955,0.283362346,0.797532071,0.243420787,0.763801922,0.299756395,1.179572374,0.24134594,0.739618685,0.242217913,0.728385127,0.273787809,0.754254784,0,0.634765625
3/13/2007,0.322590134,0.777268335,0.396566147,0.916226769,0.424546772,0.933530664,0.322287392,0.817811126,0.395105961,0.840169569,0.910993956,4.162585134,0.349239077,0.822387104,1.74,0.09375
3/14/2007,0.311830709,0.71421756,0.31477512,4.481425763,7.066683334,8.492801821,0.310386697,0.783897922,0.275105921,0.724646656,0.313435965,0.714840187,0.299442244,0.796559596,1.5,0.129882813
3/15/2007,4.534466645,7.938769316,2.939750214,6.161009315,4.879573149,8.717401106,3.729323907,3.406750477,1.134418769,4.516719595,1.795424186,10.25508074,-5.060762605,6.686150644,0,0.662109375
3/16/2007,2.886317249,6.141940438,0.25538987,0.860469066,0.315409409,4.298029721,0.261309094,0.824773914,1.189487181,5.70019688,0.239983856,0.752099028,0.340667095,5.267732396,0,0.567871094
3/17/2007,0.296857584,0.930599246,-11.05214292,14.39866008,0.289091886,0.806548293,0.337292063,0.816769366,5.61859275,6.876769157,0.279535395,0.742068699,0.34197588,0.778179187,0,0.638427734
3/18/2007,0.258718602,0.731914273,0.236727448,0.736124386,0.254079584,0.664462472,0.30933772,4.321629186,0.232732046,0.676310534,0.262163299,0.663180484,8.059197648,8.884116932,0,0.75
3/19/2007,0.318846699,0.710560971,4.749984999,5.436948506,0.316504178,0.743709839,0.320082807,0.755187546,0.246162399,0.677685567,0.208506129,0.697829883,4.102196174,4.477754964,0,0.724609375
3/20/2007,0.292253765,0.784679337,0.330819128,0.776602286,0.309768684,4.55765863,0.301483896,0.774155635,0.450999952,5.616864135,0.394477149,0.749442568,0.389040733,0.797427782,0,0.654296875
3/21/2007,0.339016957,0.76391311,0.353606545,0.751396689,3.668212101,6.662661142,0.359181911,0.771512806,0.343707376,0.781105231,0.306571252,0.766462375,0.35334429,0.775042871,0,0.708984375
3/22/2007,6.526744748,9.320422943,0.699246627,4.137671763,0.140400245,3.673428991,0.301782241,0.745585075,0.314286298,0.768263911,0.188758563,0.695402714,0.226668267,3.056553195,0,0.65625
3/23/2007,7.278803072,8.197629923,3.84152175,8.357014768,0.417013489,7.587160049,0.297524882,0.930355231,7.085997555,9.086530573,0.527916167,7.05636911,0.27640922,0.895461049,1.38,0.580810547
3/24/2007,0.295848381,0.852327662,0.323307666,2.936047647,4.444854482,5.580325328,0.344424745,0.822456616,-4.242798224,5.046041445,-5.012405085,6.690192676,0.316792017,4.558232054,0,0.374633789
3/25/2007,0.303330501,0.825231409,0.298837118,0.853434806,3.737106706,9.054147531,0.308356952,0.795961571,0.348756379,0.767170297,0.33841593,0.847023103,0.305578799,0.808865991,0,0.728515625
3/26/2007,0.256930355,0.856469762,2.181796,3.372914635,0.275376319,0.811192556,0.313584589,4.562097573,0.262581354,0.804329737,6.847853687,8.287339762,0.319784286,0.817346522,1.2,0.27734375
3/27/2007,0.32971107,3.335607314,0.288541441,0.764850559,-4.165867413,6.02541566,-7.380600236,8.448735774,0.289306986,0.740959271,0.321301507,1.21587202,0.30719387,0.828318648,0,0.763671875
3/28/2007,0.363415721,0.850965566,0.247632341,5.300647912,0.342602127,0.829957526,5.188388003,6.482318042,0.344162054,0.791188278,0.345515324,0.781366626,0.342801114,0.795302111,2.88,0.444580078
3/29/2007,5.342597551,6.596528526,0.315647707,2.659619667,0.269325791,0.776986237,0.274898029,0.780121459,0.511241904,4.035289469,0.271271982,0.763371754,0.290479992,0.78084609,3,0.001953125
3/30/2007,0.283465422,0.688520643,0.293782713,0.739062793,2.836987064,3.497187964,0.24574297,0.645510422,0.282051207,2.087794816,0.409199978,0.846584005,5.222763877,6.561203573,0,0.41796875
3/31/2007,0.383000383,4.1683345,2.733821885,3.600754664,0.365341089,1.056195195,0.477463908,0.759302759,0.463457998,0.96026485,0.846129146,0.95005428,0.430367621,2.317558153,2.64,0.000617981
4/1/2007,0.260019418,0.856977467,0.280173759,7.015198063,0.309710564,8.326650552,0.279959031,0.873662099,0.291182106,0.83887452,0.282333156,0.834376591,0.365865418,7.270791053,0,0.926757813
4/2/2007,-2.099688858,4.279933458,6.275845661,7.013262514,1.014430448,3.773695589,1.419753649,6.744855439,1.844404463,2.899768082,-0.616279554,4.364561966,-2.283847101,2.84074116,0,0.76171875
4/3/2007,0.458847821,9.377530766,6.548943321,8.15387632,10.26321962,10.57165022,0.335288328,5.458206699,4.504485734,6.366397329,0.347190515,4.824806051,-4.896888889,14.72887522,0,0.623779297
4/4/2007,-0.643108332,2.66702555,0.230981156,2.178838884,0.78226476,3.734813434,0.567760154,4.434267987,0.312490374,0.614070656,0.070827481,0.607056088,0.254643991,0.851878668,0,0.9609375
4/5/2007,0.318541291,0.851896742,0.30341199,0.80220123,0.291815652,0.748610641,4.215065524,5.943534024,0.260730848,0.697814685,0.473850664,3.530410864,0.309938523,0.842855567,0,0.809570313
4/6/2007,-2.122645182,3.545931562,5.203005541,5.858848526,2.758364464,2.248817023,1.225439655,4.145090836,3.580521207,3.19765651,-0.407419712,6.593366167,2.612193414,3.75566668,0,0.708984375
4/7/2007,0.323736846,0.701671388,0.274748947,0.769636294,0.315594351,0.719041275,0.36875368,5.094484665,6.312489273,6.572094776,0.284441383,0.709006573,0.325886588,0.765560081,0,0.549316406
4/8/2007,0.278106533,1.132398316,0.330163896,1.202903296,-1.106469731,6.11211715,-2.135039462,4.687806822,0.970719845,3.073963015,-3.496633993,4.966940214,-1.627881291,4.983369433,0,0.64453125
4/9/2007,1.605638551,8.258275042,0.330816386,0.794534725,0.353478404,0.71950825,0.322627833,5.827572636,0.270538312,0.806685765,0.332758231,0.77231306,-7.453704039,10.04685351,0,0.806640625
4/10/2007,0.301969572,0.896620029,0.283985206,0.898188805,5.912320613,7.023232041,0.278945454,0.903239978,0.271417224,0.878553404,0.263420822,0.844038608,0.264624768,0.91497202,0,0.845825195
4/11/2007,0.323623831,0.747097459,0.321164709,0.709810818,0.628969162,1.951335268,0.310580734,0.85478542,0.307615117,1.0321913,0.268856269,0.688676854,0.336174991,0.764121594,0,0.736328125
4/12/2007,0.583282056,11.12395466,-7.415318987,11.73631005,0.44390944,8.033620735,0.308464741,0.875891971,6.38042611,9.237973332,0.716317654,13.59213263,4.794993803,14.40101934,0,0.6640625
4/13/2007,0.307678763,0.872991535,4.198447815,4.493519489,0.275847403,0.800064418,3.245145954,2.588292467,0.27531678,0.789343885,0.242846069,0.776317602,0.309472478,0.865516318,0,0.958251953
4/14/2007,7.171596947,8.776966089,-7.554219685,9.104683455,0.344168974,0.894086996,0.319474557,0.872538147,0.328424069,0.883863975,3.906660251,4.521386617,0.318340503,0.897210003,0,0.724609375
4/15/2007,0.309385606,0.848339877,0.326505857,0.840392525,0.281460661,0.852409262,0.329108092,0.861101171,0.455946967,7.772682986,7.746674195,9.017250318,0.286922652,0.793873831,0,0.413818359
4/16/2007,0.217212835,0.552941454,0.187761365,0.509408407,0.212798461,0.590293564,0.216115649,0.61203308,0.188936226,0.600533211,0.237073265,0.643696136,0.269141987,0.706500405,0,0.71484375
4/17/2007,-5.269818277,9.809438513,0.699652206,10.25554023,1.018429525,9.012497952,12.82204871,20.43327887,8.832550659,16.31446897,11.1086873,14.20612249,-0.783693535,9.792834091,0,0.6953125
4/18/2007,0.136051754,0.463795923,0.151693009,0.438668932,0.143335266,0.54090284,0.153144531,0.501225774,0.148701482,0.540734533,0.167874137,0.588121099,0.190687123,0.653450337,0,0.591064453
4/19/2007,0.365610998,0.922489481,0.354054015,0.919468074,0.338951336,0.810052164,0.361317812,0.879336851,4.084248158,5.522132669,0.350319513,0.798961658,0.365425477,0.895671421,0,0.76953125
4/20/2007,0.17457285,0.581562707,0.132917579,0.528502265,0.158838104,0.603392005,0.202683525,0.536124612,0.185115804,0.653767249,0.234960158,0.783916146,0.266802621,0.723274913,0,0.69140625
4/21/2007,0.323337097,0.869864668,5.943070139,7.729218108,2.934018275,6.53992086,0.332442786,0.859259772,0.334177769,0.826861169,0.355872186,5.072240319,0.355272918,0.868403786,0,0.763671875
4/22/2007,0.253345267,0.69297318,0.240987726,0.665028152,0.15625807,1.450379429,0.297803816,0.681001701,0.190172346,0.626468242,0.178239994,0.672156384,0.280290427,0.702165276,0,0.7109375
4/23/2007,0.315441544,4.857378719,0.399965802,0.95923029,0.398323819,0.975468808,-6.194693256,7.721654876,0.321259139,4.222036279,4.991608158,7.136399243,0.392662792,0.969592437,0,0.71484375
4/24/2007,0.32925387,0.884104961,0.326003134,3.687756143,0.311067467,0.823659614,4.367963667,5.597815585,0.350392079,2.820717252,3.011936801,4.760811885,0.313274431,4.428361539,0,0.948242188
4/25/2007,0.400118583,0.863991898,0.354402217,4.336699691,0.344663414,0.805348971,0.407256376,2.718514663,0.366939849,0.808277357,0.3314892,0.863961123,0.357955342,0.877622178,0,0.708984375
4/26/2007,0.400461457,0.882487933,0.329503037,0.848050585,0.368006783,0.709952906,0.382608692,10.85979341,6.53985702,7.383160532,0.306089533,3.663020013,0.362979934,1.854763153,0,0.642578125
4/27/2007,0.082937775,0.464897995,0.08069072,0.413102053,0.059217225,0.504575705,0.190062332,0.496447183,0.095409306,0.482805366,0.208218357,0.646816995,0.218764419,0.652491914,0,0.650390625
4/28/2007,3.034127469,3.668212136,0.220007772,0.632445253,0.233353165,0.772652883,1.495961441,2.327189343,0.166690066,0.5685819,0.213390964,0.663671952,0.279187139,0.773737701,0,0.859375
4/29/2007,0.350302561,0.83029456,0.30183576,0.77274809,0.325674667,0.741810282,0.334520563,0.95214829,0.613477943,3.046357664,0.282211159,0.737424707,0.338223012,0.752044507,0,0.408203125
4/30/2007,0.382499365,0.898707729,0.378948498,0.943129282,5.612870423,7.188130469,0.417196494,0.935680196,0.405230808,0.930110369,0.38208213,0.887016277,0.366374677,3.480961801,0,0.673828125
5/1/2007,0.322602583,0.85585645,0.343865107,0.839118653,0.327279798,0.892787089,10.39696753,11.73751988,0.33250202,0.903012767,-8.618190666,8.365718254,0.383594478,6.803604471,0,0.669921875
5/2/2007,0.362658092,2.246233401,4.584555266,5.785999157,0.249383553,0.827389359,0.261173853,0.889384678,-3.337652725,6.731209122,0.24523707,0.765660754,0.366809882,2.622419804,0,0.70703125
5/3/2007,0.329937574,0.829776599,0.348532257,0.83873342,7.000090432,8.943378473,-3.675068767,3.997594365,0.328563849,0.792949997,3.791488071,6.808933806,0.333773652,0.819588622,0,0.872070313
5/4/2007,0.354123223,0.862834672,0.356693515,0.876043273,0.359675399,1.495654802,0.568670527,2.277059482,-4.578765207,6.472744756,0.350967453,0.863478466,0.365360578,1.532113515,0,0.69140625
5/5/2007,0.3061539,0.870399672,0.286014714,0.864717433,3.559092132,2.736964058,0.307402185,0.911226337,4.030487599,4.446817083,0.276105427,0.827703825,0.393566046,3.014846639,0,0.681640625
5/6/2007,0.328275778,0.833992827,0.326843551,0.811714846,0.296114832,0.743054162,0.343908352,0.809726509,0.326846505,3.373633489,0.276624489,0.735618476,5.5815785,9.276563229,2,0.051757813
5/7/2007,0.355603168,0.87279367,0.34702098,1.943848431,0.338918943,0.816868131,7.656750844,9.683025897,0.324490818,0.828581584,0.383054224,7.202614078,0.326451876,0.876681161,0.72,0.638671875
5/8/2007,6.943927277,7.920561944,0.40321799,0.845547531,0.420561193,0.930741128,0.356648343,7.447427526,0.440640532,0.921241585,0.443927979,0.887801114,0.421722993,0.909018928,0,0.68359375
5/9/2007,0.382521618,0.905612892,0.408756402,0.924250116,4.517600878,8.838914579,0.41896869,0.911601197,0.438801659,0.897069534,0.441290789,0.858978401,0.412535204,0.914704407,0,0.380615234
5/10/2007,3.858439732,6.510472524,5.826763631,7.135267817,0.354071601,0.867477776,0.432781075,0.885697408,0.398505257,0.871463517,0.331782298,0.826623201,0.368655834,0.835679364,0,0.672851563
5/11/2007,0.308472365,0.749812345,0.265263689,0.594617006,0.258508848,0.752550766,0.316377195,1.102900139,0.249917721,0.660017446,0.239800709,0.71333892,0.208746694,1.011994518,0,0.553466797
5/12/2007,0.362105774,0.838624394,0.352204336,0.853237154,1.63173468,4.05438766,0.527280416,0.749043365,0.32363879,2.600166741,0.370243639,0.805668696,3.259716602,5.015726268,0,0.681640625
5/13/2007,0.576088172,5.498923062,1.614948889,6.278752815,2.1689252,6.700617695,2.62977382,5.56304292,-2.903071093,7.788910282,7.488525139,9.929757284,-5.510239573,9.390649302,0,0.666015625
5/14/2007,0.192160116,0.686219716,0.184652981,0.56932916,0.163128089,0.562325732,0.285681307,0.848614595,0.223513369,0.849042823,2.25265107,0.756227608,0.24069857,0.812038971,0,0.916503906
5/15/2007,0.339146428,2.56318778,0.350943705,0.818438354,0.327796812,0.7823372,7.574162303,7.475888286,0.361522936,0.848716935,0.305293862,1.958553143,0.391322781,0.865133468,1.5,0.056640625
5/16/2007,0.343597651,0.859195939,0.346233919,0.823856817,6.633099475,8.003983496,0.359666895,6.597937472,0.339145519,0.801110715,0.337905259,0.822046574,0.340560902,0.805266425,0.76,0.869628906
5/17/2007,0.352502904,0.898533009,0.413009319,0.926289438,0.419092257,0.959748005,0.35111562,0.927031091,0.505420739,1.011594471,0.562669244,0.996669632,1.984070333,3.734712927,0.68,0.6953125
5/18/2007,0.183378104,0.553999484,0.375330633,0.903451825,0.364891171,0.898019613,0.277225523,0.57280066,0.620126484,1.01222456,0.307072497,0.610482825,0.34848875,0.71819691,0,0.6953125
5/19/2007,0.363846277,0.797397072,4.723554388,5.747447702,0.293093341,0.852579039,4.399214871,4.790675501,0.280675283,0.841511589,0.296443113,0.788478275,0.447284513,3.202563037,0,0.740234375
5/20/2007,-6.14040277,8.098236031,0.503227018,3.541853353,2.002378953,6.931426367,-2.15362548,3.743671483,3.55478541,7.084217093,0.59570016,0.99517414,7.002328549,7.18773381,0,0.6484375
5/21/2007,4.948704738,7.382104655,0.333442712,0.846564076,0.277801789,0.804425637,0.367209991,0.912850031,0.314849681,0.806021179,0.236299106,0.817367966,0.337405559,0.935455275,0,0.448242188
5/22/2007,0.322506516,0.844826015,-5.488402287,7.740943422,0.331979743,5.433054299,0.670750455,2.624809326,5.208418832,6.307945461,0.008885994,6.89870341,0.34866116,3.158360875,0,0.502685547
5/23/2007,0.420750419,0.904904192,0.420198691,0.92394997,0.29440649,0.874577726,-2.744217918,4.168200237,0.285258232,0.8867407,0.254242111,0.832082892,0.423445969,0.957910902,0,0.703125
5/24/2007,1.056934226,5.443895864,0.283814388,0.899238171,0.345441348,0.935869964,0.317273716,0.930184377,0.308578426,0.843786392,0.263775296,0.824959261,4.071572333,5.330692365,0.94,0.56640625
5/25/2007,-0.053212198,4.316024578,4.142935236,12.61437238,-3.219037861,3.807426188,3.529498679,2.882812702,1.213407899,2.368338774,4.015028558,9.598689044,2.249768276,2.121756623,0,0.846191406
5/26/2007,0.333963653,1.295210798,0.420992714,0.783737121,0.438115966,1.431994213,1.515021584,2.60759989,0.356967147,0.826714611,0.4567411,0.823099348,1.191086114,2.192239219,0,0.990234375
5/27/2007,0.315268159,1.789901286,0.341910761,0.781871865,0.30255009,0.790043175,0.365207176,0.835307552,0.319357082,0.803693897,0.283490178,0.769991323,0.315422691,0.825378834,0,0.796875
5/28/2007,0.335813796,0.801244373,6.49849491,7.761247984,0.329377921,0.821438329,-1.49907556,6.376691988,0.14905248,11.48732915,0.330830018,0.788153205,0.358197945,4.163941457,0,0.860351563
5/29/2007,0.15062128,0.804814274,0.337126942,3.982170316,0.126763811,0.780712956,0.772949508,6.149958154,0.078516518,0.681024086,0.056740457,0.681020548,0.172925844,0.812896233,0,0.67578125
5/30/2007,0.180928188,0.51653083,0.146736202,0.486920834,0.182672019,0.54700136,0.185607741,0.568045667,0.168558303,0.589108676,0.18736342,0.625806952,0.232694019,0.672861357,0,0.8515625
5/31/2007,0.10299505,0.446124967,0.087854376,0.415971878,0.135649663,0.513245298,0.129938073,0.54961812,0.133142392,0.57863205,0.223650981,0.626099018,0.234423502,0.748132793,0,0.7265625
6/1/2007,-0.194419118,2.737010938,0.244816473,0.669859992,0.235337886,0.675073133,0.46129681,2.306961354,0.131517402,1.42707279,0.247996613,0.648938698,0.296629629,0.834026353,1.56,0.001098633
6/2/2007,0.33553922,0.926647754,4.668864336,5.410343776,0.316991746,0.91285745,0.340083786,0.915898714,0.33353879,0.914123586,0.350798789,0.906847177,0.33853568,0.8966774,2.55,0.315917969
6/3/2007,0.334004606,0.825994266,4.067335394,8.365682039,6.431636537,9.383255538,1.23642258,4.602186797,0.233657234,1.267739603,0.492145914,3.286553932,-1.7276265,4.077770201,0,0.716796875
6/4/2007,0.353355932,0.899064578,5.437951376,7.101375571,0.434925149,0.898072037,6.997954607,8.997623843,0.396854454,1.053313672,0.513572058,0.945181886,0.461654786,1.191590958,0,0.685546875
6/5/2007,0.294529157,0.866249485,0.343910452,0.865994934,0.237589313,0.792590457,3.648227276,6.684357161,0.313956665,0.855632644,0.420580774,2.028034278,0.273271721,6.478837722,0,0.694335938
6/6/2007,0.357012016,2.345198488,0.376896053,0.818287724,5.890360718,6.929310004,0.370127097,0.847337065,0.361486289,0.845626941,0.354094673,0.820994191,0.545931374,4.758425374,0,0.734375
6/7/2007,0.406205395,0.793383481,0.39852061,0.816145098,0.326517509,2.078832776,0.341370931,0.811219296,-7.085640262,7.569328175,0.347782897,0.764518217,0.346319946,0.806836415,1.89,0.513183594
6/8/2007,0.403197453,0.764364725,0.363706683,0.700825195,0.378771365,0.756744581,0.279902313,0.636495998,0.23448632,0.5995511,0.283081676,0.694766506,0.290571707,0.68655541,0,0.609375
6/9/2007,0.380849321,0.948896181,0.391554695,0.933917088,0.448707769,1.016738414,0.435321958,0.921312575,1.357738787,4.938410557,0.438916918,0.952111544,0.387766917,0.981298375,3,0.000679016
6/10/2007,4.775600838,5.777619689,-3.027490564,3.932658407,4.757174002,4.545934075,-4.426818416,4.504774517,0.348553346,0.859336272,0.339573681,3.033187019,0.345056224,1.92350665,0,0.6875
6/11/2007,0.305515561,0.735706355,0.319302546,0.747770237,0.299514543,0.759387583,0.316107589,0.736421183,0.29357113,0.730522247,-5.788156085,6.479976336,0.332904959,0.770830559,0,0.408447266
6/12/2007,5.762678474,7.174253398,0.281626845,0.852668766,0.344000845,3.289009486,0.286478027,0.829123161,0.293983366,0.842768181,0.547179835,6.565762507,0.317310889,0.856383313,0,0.677734375
6/13/2007,0.670124548,3.818117787,0.375451392,2.465101035,3.263510718,3.984948991,-0.536122759,1.528630514,0.270388076,2.49350573,0.387667968,2.196469922,0.393932277,3.340258088,2.28,0.627441406
6/14/2007,0.31223961,0.814427691,0.333692472,4.791159542,0.333576852,0.89099114,0.331496167,0.911971541,6.247375692,7.204907052,4.043806625,3.728836893,0.383608784,2.402010003,0,0.860839844
6/15/2007,0.373848844,2.069425981,0.423199731,0.829673771,-3.803520756,5.102758498,0.345872624,0.817180404,0.477256754,0.87855036,0.600166233,1.031321436,0.416015458,0.845400993,0,0.701171875
6/16/2007,0.424429379,1.003785001,0.658631556,2.685394269,0.494395213,1.026198399,0.49932833,1.257529562,0.499649859,0.863797212,0.293296797,0.89379616,0.386333547,0.867948307,0,0.856445313
6/17/2007,0.34044955,1.80886405,3.872659619,4.278124529,0.334355271,0.811488445,0.401996435,0.862924707,0.372316283,0.844270088,0.361697228,0.911629775,0.387196981,0.844992867,0,0.671875
6/18/2007,0.337283137,0.812704039,0.361155839,0.865970076,0.359781593,0.890032604,6.464201587,7.488392818,0.354990669,3.897891417,0.388901436,0.878105874,0.401246762,0.902716818,0,0.850585938
6/19/2007,0.266340744,0.847669152,0.253275156,0.736206975,0.259886547,0.748025241,0.293180555,0.84068526,0.255959779,0.805695183,2.787831298,4.511502273,0.309087829,0.83936705,0,0.677734375
6/20/2007,0.323207589,0.894876838,-4.885287704,6.227119613,0.299731068,0.85784128,0.377616389,0.950549161,0.380128353,2.302912044,0.306107586,0.813976517,0.338799623,0.91000023,0,0.75390625
6/21/2007,0.360892842,0.786620581,0.189120486,2.613972184,-1.898314156,3.047040838,0.45300776,2.264101947,0.311929056,2.394329211,-4.751264373,8.836621675,0.388876697,0.8308516,2.85,0.004760742
6/22/2007,0.25399185,0.811333354,0.243460705,0.730652906,7.748263178,9.05900584,0.256535522,0.719322745,0.234105589,0.677911145,-6.034511657,6.522260073,0.681843308,8.002949887,0,0.646484375
6/23/2007,0.420190095,1.343219655,0.435948228,1.013465839,0.754297077,1.613578112,0.196297942,0.829512896,0.456178615,1.070882714,0.779679255,1.406004456,0.448224266,0.780597654,0,0.75390625
6/24/2007,0.342338633,0.799695901,0.340831321,0.81174085,0.335015231,0.914680489,0.376236822,0.822803912,0.362338096,0.823774807,5.838790654,7.447105098,0.367089377,1.031788748,2.52,0.118164063
6/25/2007,0.338812482,0.887913491,0.376530001,0.911297308,0.378975397,0.908364358,0.434889205,1.046024896,0.306596858,0.848839718,3.6023165,6.3025252,0.301955428,0.867100298,0,0.66796875
6/26/2007,5.318802272,9.654096962,-7.823081758,9.93745279,0.835430033,5.752775619,0.252115298,1.045440146,2.409090065,2.943176753,0.840030254,1.166878053,0.466706844,0.83474158,0,0.703125
6/27/2007,0.319753892,0.920366389,0.748785794,3.078932387,0.260961975,0.79148568,0.414455419,1.031352186,0.284235359,0.8411797,5.146800351,5.945279383,0.31317025,0.870151619,0,0.581665039
6/28/2007,0.597527166,1.198852435,0.410765633,0.868778846,0.541429855,0.94121862,0.795262886,1.032329412,0.360821397,0.986203378,0.381185184,0.808561691,0.27754968,0.895656458,0,0.728515625
6/29/2007,5.542372604,6.397618201,0.395434043,3.33912845,2.3177223,5.417276059,0.365218261,0.79323077,0.344209265,0.879535682,0.326363887,0.896932605,0.349342902,0.850940894,0,0.618164063
6/30/2007,0.346432462,0.863616962,0.276086452,0.84600052,0.286432975,0.781253275,0.286408666,0.869047536,7.872734684,9.3232919,0.296231429,0.907634864,0.370407668,0.891902225,0,0.386230469
7/1/2007,0.396211344,0.907115061,3.944240958,4.731989736,0.369671238,3.596062091,0.340366641,0.896321184,0.390203588,3.27567706,0.32654003,0.859004262,0.365103367,3.191696877,0,0.6875
7/2/2007,0.388945367,0.862325515,3.163393222,4.301255039,0.356645205,0.888778121,1.138567661,4.505589295,0.361644451,0.922338653,4.980902489,5.90169965,0.379600397,0.910772756,2.52,0.019165039
7/3/2007,0.338770344,0.895428353,0.353128014,0.880780037,0.355003108,0.801953091,0.370889563,0.929008017,-5.987902767,7.495145751,0.410302507,5.195306558,0.38284319,2.430792149,0,0.65234375
7/4/2007,1.153125737,3.001300968,-2.542146798,3.339273829,-2.528984766,3.609438274,3.842622722,4.221011609,-1.853637542,2.616341761,-0.879811072,3.206807235,0.377039736,0.624683515,1.86,0.089355469
